,open,high,low,close,volume,symbol,date,ema20,ema50,ema200,ema20_ema50,ema50_ema200,ema20_price,ema50_price,ema200_price,rsi,atr,vol_by_avg_vol,price_change_pct,high_low_pct,close_position_in_range,gap_pct,fib_pivot_distance_pct,fib_r1_distance_pct,fib_r2_distance_pct,fib_s1_distance_pct,fib_s2_distance_pct,body,range,upper_shadow,lower_shadow,is_bullish,is_bearish,body_to_range,upper_shadow_to_range,lower_shadow_to_range,is_doji,is_hammer,is_shooting_star,bb_position,nearest_support,support_strength,support_distance_pct,nearest_resistance,resistance_strength,resistance_distance_pct,target_hit,max_return,min_return,risk_reward_ratio
553,352.0,356.25,348.4,352.15,73.04454,NSE:TATAPOWER-EQ,2025-01-30,366.38003727118405,387.9219769628403,403.3061190515226,0.9444683700049307,0.9618549251747975,1.0404090224937785,1.101581646919893,1.1452679797004761,47.763578274760356,11.721428571428573,0.8088052494115426,0.3419290497221794,2.2291637086468903,0.47770700636942537,0.29918791850691306,-0.9516219763735213,-3.819322897865672,-5.50946582370979,2.092339716379571,4.068210508480753,0.14999999999997726,7.850000000000023,4.100000000000023,3.6000000000000227,1,0,0.01910828023043236,0.5222929929652332,0.45859872553044906,1,0,0,0.2730267167444671,342.95,12,2.612523072554306,354.6,11,0.6957262530171932,,,,
554,130.8,132.15,130.1,131.12,252.56096,NSE:TATASTEEL-EQ,2025-01-30,131.19049728620965,136.85448204568442,146.57270154494572,0.9586130854115247,0.9336969340346009,1.0005376547148386,1.0437346098664155,1.1178515981158155,56.8409343715239,3.472142857142857,0.8377066205758361,0.24464831804280823,1.5634533251983003,0.4975609756097583,0.0,1.572546285537223,-0.9081804559372374,-2.3811204253062077,4.18067051289752,5.859986442946213,0.3199999999999932,2.0500000000000114,1.0300000000000011,0.700000000000017,1,0,0.15609756021415405,0.5024390219393197,0.3414634129684776,0,0,0,0.6038498194342447,128.2,44,2.226967663209286,133.2,32,1.5863331299572787,,,,
555,786.5,790.5,775.3,777.15,4.40309,NSE:TATATECH-EQ,2025-01-30,814.0018828002235,873.0553440886047,993.8092090751993,0.9323600025035893,0.8784939162528353,1.047419266293796,1.1234064776280057,1.2787868610631143,31.672025723472657,24.09642857142857,0.5133238688435009,-0.5438955720501664,1.9558643762465477,0.1217105263157906,0.6526746864602025,0.7118882750100441,-2.6448636036353803,-4.609101481113028,4.30838434144341,6.661565955295234,9.350000000000023,15.200000000000045,4.0,1.8500000000000227,0,1,0.6151315785426762,0.26315789456371114,0.12171052623571789,0,0,0,0.2698130419061226,738.2924999999999,1,5.000000000000009,883.3,3,13.658881811748053,,,,
556,180.5,182.79,176.25,178.03,1.04429,NSE:TBZ-EQ,2025-01-30,202.4018489411979,224.07917945496823,204.76701495351864,0.9032603985497605,1.0943128682411734,1.1368974270695833,1.2586596610400955,1.150182637496594,25.71550014168318,10.198571428571427,0.3466543764679342,-0.8299910873440335,3.6735381677245362,0.27217125382263047,0.5459001782531137,-1.2118925277725514,-6.552171424564211,-9.572192100501407,4.775744712306024,8.851751288514173,2.469999999999999,6.539999999999992,2.289999999999992,1.7800000000000011,0,1,0.3776758404011076,0.35015290466337395,0.2721712534064665,0,0,0,0.20701118193916132,167.63,1,5.8417120709992725,233.11,6,30.93860585294614,,,,
557,4099.9,4129.9,4058.5,4100.05,15.31251,NSE:TCS-EQ,2025-01-30,4134.440931099068,4176.67682149219,4119.5966447548635,0.9898876805177296,1.0138557683335339,1.008387929683557,1.0186892407390618,1.0047674161912326,36.739269698911066,84.78928571428567,0.6760722706723074,0.00609785843211864,1.7414421775344116,0.5819327731092492,0.0024391433728341455,0.018865116853954058,-1.3572135571516766,-2.188593391951482,1.4338798782524615,2.3282623669975555,0.1500000000005457,71.39999999999964,29.849999999999454,41.399999999999636,1,0,0.002100840335847872,0.418067226832198,0.5798319326918981,1,0,0,0.4049765192515483,4028.3,55,1.7499786587968438,4184.75,65,2.0658284655065136,,,,
558,355.25,368.5,342.4,344.65,9.075,NSE:TDPOWERSYS-EQ,2025-01-30,389.94745469431956,411.65890982163137,387.83109216666344,0.9472586293912132,1.06143864722617,1.1314303052207155,1.194425967856177,1.1252896914744335,31.13289132314786,23.03214285714285,1.3137420399537398,-4.436434215998891,7.572900043522421,0.08620689655172406,-1.4972965478996194,-3.2814794720447806,-8.615621456640236,-11.626717133613303,2.713975528056289,6.804222834132323,10.600000000000023,26.100000000000023,13.25,2.25,0,1,0.40613026804362873,0.5076628350545348,0.08620689651869459,0,0,0,0.08882624409165091,342.3,8,0.6818511533439623,357.95,11,3.8589873784999313,,,,
559,1685.0,1704.9,1657.0,1670.1,8.68832,NSE:TECHM-EQ,2025-01-30,1681.817938682355,1691.030435485797,1572.7390803226958,0.9945521401566049,1.0752135917795278,1.0070163096116131,1.012532444455899,0.9417035389034764,45.26792855238604,49.97500000000002,0.4743699670138288,-0.6572881658388711,2.868091731034075,0.27348643006262807,0.22900990393480114,-0.780440856999715,-2.9477403518977883,-4.240013595957126,1.4858666807536483,2.9384729414585946,14.900000000000091,47.90000000000009,19.90000000000009,13.099999999999909,0,1,0.3110647180979001,0.4154488516877988,0.27348643000553274,0,0,0,0.45813584622349923,1621.3,38,2.9219807197173795,1736.4,33,3.9698221663373565,,,,
560,892.0,925.0,857.05,866.0,13.75318,NSE:TEJASNET-EQ,2025-01-30,1031.794745071773,1134.0751270876012,1156.8298786028975,0.9098116345444479,0.9803300796978229,1.191448897311516,1.3095555740041585,1.33583126859457,34.200113058224986,70.04285714285716,1.3347348788105127,-2.2683670014671056,7.846420323325641,0.13171449595290713,0.6658390700823809,-6.224959032074097,-14.214445197773843,-18.504040339433487,3.4055326577001006,10.41074283778303,26.0,67.95000000000005,33.0,8.950000000000045,0,1,0.3826342898627468,0.4856512140565632,0.1317144959335231,0,0,0,0.05731934876437428,844.0,49,2.5404157043879905,869.0,46,0.3464203233256351,,,,
561,127.9,134.8,127.9,133.17,8.09344,NSE:TEXINFRA-EQ,2025-01-30,125.61765743702523,127.02604378997927,121.85284600551213,0.9889126173583536,1.0424544682709596,0.9432879585268847,0.9538638115940473,0.9150172411617643,61.51973569813945,6.927142857142855,0.9047751195427688,2.7784209307710075,5.1813471502590716,0.7637681159420258,-1.2888785984409876,4.654452483614569,0.029945637151008852,-2.6282642478459617,9.72727891948662,13.114625992099427,5.269999999999982,6.900000000000006,1.6300000000000239,0.0,1,0,0.7637681148351154,0.23623188371560924,0.0,0,0,0,0.865308328995575,131.4,28,1.3291281820229646,134.8,25,1.2239993992641165,,,,
562,183.9,191.06,183.4,185.88,23.49929,NSE:TEXRAIL-EQ,2025-01-30,188.72193682139184,198.12771407334313,202.83677808750184,0.952526695742982,0.9767839735054001,1.0152890941542492,1.0658904350836191,1.091224327993877,51.82707791403443,10.255714285714289,1.0569413454762502,1.8353147427820053,4.120938239724552,0.3237597911227142,0.7505615515257791,4.033043419859626,-1.4573163012331292,-4.568806875974579,10.171297757194962,14.339198415047601,1.9799999999999898,7.659999999999997,5.180000000000007,0.5,1,0,0.25848563934923424,0.6762402079944657,0.06527415135081706,0,0,1,0.45945058123105226,182.0,20,2.087368194534106,188.8,19,1.5709059608349558,,,,
563,141.0,143.58,138.5,139.61,2.13418,NSE:TFCILTD-EQ,2025-01-30,151.916839155569,158.38543785895746,163.01536513010896,0.959159132361974,0.9715982154967038,1.0881515590256357,1.1344849069476215,1.167648199485058,20.412480169222633,6.466428571428573,0.3158587408221101,-0.9787928221859674,3.6387078289520898,0.21850393700787615,0.007092701610036814,-2.7175806564002354,-7.464078285615116,-10.171777093204748,2.542173324110117,6.085707160287515,1.3899999999999864,5.0800000000000125,2.5800000000000125,1.1100000000000136,0,1,0.2736220467054651,0.5078740147482808,0.2185039365777503,0,0,0,0.12179876002620617,134.05,4,3.982522741923932,141.12,9,1.0815844137239385,,,,
564,153.32,157.5,151.82,153.78,5.31287,NSE:THOMASCOOK-EQ,2025-01-30,166.3321607142518,182.13768157117738,191.8349187038171,0.9132221255888285,0.9494500938715348,1.0816241430241371,1.1844042240289854,1.2474633808285673,27.51008278497136,8.133571428571424,0.7973132183179249,0.7138646931691685,3.6935882429444704,0.34507042253521225,0.41260069421703804,1.8037540327385435,-3.255695193409763,-6.137600722936204,7.421594856057741,11.213087109830894,0.46000000000000796,5.680000000000007,3.719999999999999,1.5,1,0,0.08098591535037822,0.6549295763117428,0.2640845065773157,1,0,0,0.2656792241272635,152.55,17,0.7998439328911364,167.9,19,9.181948237742233,,,,
565,373.6,382.0,361.8,364.5,6.46038,NSE:TI-EQ,2025-01-30,393.68276229934975,389.2256561375201,318.7484991028336,1.0114512136894052,1.2211058475037695,1.08006244800919,1.0678344475652128,0.8744814790201196,35.036794766966466,20.285714285714274,0.46038274625728703,-1.6194331983805668,5.541838134430724,0.13366336633663317,0.8367071524966322,-1.140925035258376,-8.681419829802541,-12.790961969522208,7.756942907444923,14.101625262089398,9.100000000000023,20.19999999999999,8.399999999999977,2.6999999999999886,0,1,0.4504950492819345,0.4158415839525528,0.13366336627046319,0,0,0,0.12245228933271171,364.5,4,0.0,364.5,2,0.0,,,,
566,391.0,398.0,381.95,383.1,10.64747,NSE:TIMETECHNO-EQ,2025-01-30,413.19178039418836,429.5083703439741,372.54255069236245,0.9620110082215196,1.1529109078835207,1.078548108572666,1.1211390507543046,0.9724420534908964,39.83379501385042,24.41428571428571,0.9120672521011356,-1.2247002707232177,4.189506656225531,0.0716510903426812,0.8121696532164437,1.832326203682384,-4.349576705472505,-7.807234416771449,8.868516708376086,13.72306844688011,7.899999999999977,16.05000000000001,7.0,1.150000000000034,0,1,0.4922118376995547,0.43613707137935354,0.07165109029803877,0,0,0,0.24002832776963154,380.6,17,0.6525711302531976,390.65,14,1.970764813364645,,,,
567,633.0,641.5,622.9,633.55,2.4754,NSE:TIPSMUSIC-EQ,2025-01-30,681.7435821699661,734.6377662605697,668.2460285546042,0.9279996393871174,1.0993522368543944,1.076069106100491,1.1595576769956117,1.0547644677682966,40.17540585930208,36.13214285714289,0.7429689427936724,0.41207702670574675,2.9358377397206254,0.5725806451612884,0.3249068864410737,-0.9283487797504338,-5.9855495785561725,-8.859766702293529,4.703853607524671,8.51510581771484,0.5499999999999545,18.600000000000023,7.9500000000000455,10.100000000000023,1,0,0.029569892457218007,0.4274193546089162,0.5430107523962313,1,0,0,0.1543894950764014,595.8,5,5.958487885723305,662.35,2,4.545813274406135,,,,
568,246.0,248.8,238.0,240.25,3.5184,NSE:TIRUMALCHM-EQ,2025-01-30,291.4400325548677,312.3564159374633,304.90760090800603,0.9330368056637477,1.0244297452975095,1.2130698545467957,1.3001307635274226,1.2691263305223976,21.082164328657356,17.892857142857146,0.7264644233539977,-0.7436480066102091,4.495317377731534,0.20833333333333312,1.6318942367279439,-7.204748232931221,-17.906198591711174,-23.366119414458684,6.704918078899884,17.594925577055378,5.75,10.800000000000011,2.8000000000000114,2.25,0,1,0.532407406914437,0.25925925901920516,0.20833333314043187,0,0,0,0.0,228.8,36,4.765868886576478,244.6,33,1.8106139438085305,,,,
569,958.0,1007.5,955.1,959.85,21.53178,NSE:TITAGARH-EQ,2025-01-30,1025.963919932481,1102.801892630241,1171.9435952728481,0.9303247725532124,0.9410025338066633,1.0688794290071169,1.1489314920354647,1.2209653542458176,38.38766006984865,49.69285714285714,1.288844063143613,1.356916578669485,5.45918633119758,0.0906488549618321,1.1615628299894403,1.2799138986198573,-3.294320262895168,-5.91940757602384,6.308360365904125,9.672363170058615,1.8500000000000227,52.39999999999998,47.64999999999998,2.8999999999999773,1,0,0.03530534350471317,0.9093511448646275,0.05534351143981953,1,0,1,0.23007594185301658,902.1,9,6.016565088295046,980.0,18,2.0992863468250222,,,,
570,3370.65,3390.0,3345.2,3368.4,6.88608,NSE:TITAN-EQ,2025-01-30,3368.6366288067406,3373.7993459157788,3407.572583141409,0.9984697616604592,0.9900887695268124,1.0000702496160612,1.001602940837127,1.0116294333040639,41.12853438696138,76.46785714285708,0.6533971093121613,-0.06971742193873497,1.3300083125519588,0.5178571428571468,-0.0029666988059010324,0.006828633946624375,-1.6452090056828188,-2.6388389406953023,1.7153119955038,2.800297938970606,2.25,44.80000000000018,19.34999999999991,23.200000000000273,0,1,0.05022321427450354,0.4319196427607284,0.5178571427415537,1,0,0,0.4087404821028207,3352.0,64,0.4868780429877714,3460.4,64,2.73126707041919,,,,
571,169.0,173.5,166.35,168.38,1.93575,NSE:TNPL-EQ,2025-01-30,174.7372017990613,181.49128830984884,212.71024083227988,0.962785615917516,0.8532324894171555,1.0377550884847446,1.0778672544830077,1.2632749782176023,38.660862354892224,7.464285714285713,0.3346499082221654,0.7238140814739535,4.246347547214637,0.28391608391608386,1.0946940240473844,1.6554172351754972,-2.0057453336623543,-4.13869430957998,5.600766637232073,8.195010615165534,0.6200000000000045,7.150000000000006,4.5,2.030000000000001,0,1,0.08671328659200996,0.6293706284903903,0.28391608351899844,1,0,0,0.3029603537730549,158.21,4,6.039909727996192,171.1,13,1.6153937522271047,,,,
572,167.75,171.95,161.05,163.98,1.44007,NSE:TOLINS-EQ,2025-01-30,180.93002361897032,192.72002576396488,211.8527228137795,0.9388231601866096,0.9096886894079127,1.1033664082142356,1.175265433369709,1.2919424491631877,27.862125564218317,9.652142857142858,0.2954573264233601,-0.47341587764020465,6.647152091718489,0.2688073394495399,1.8147608642874542,0.5346151016504314,-5.152029762758618,-8.35460808992182,6.946640161535203,11.333503522369906,3.7700000000000102,10.899999999999977,4.199999999999989,2.9299999999999784,0,1,0.3458715593157158,0.3853211005639253,0.2688073392029276,0,0,0,0.2007501332590125,159.2,4,2.91498963288206,178.5,2,8.85473838272961,,,,
